map,i,start,goal_near,goal_far,closed,forward,backward
lak203d.map,50,273,1189,6190,29,1452,1124
lak203d.map,51,2064,1603,4234,251,460,123
lak203d.map,52,5282,6275,4475,89,344,97
lak203d.map,53,7849,4845,2186,63,1509,1627
lak203d.map,54,8760,5990,5135,642,65,117
lak203d.map,55,5552,5293,1268,179,1163,829
lak203d.map,56,5322,4638,8851,19,511,677
lak203d.map,57,5193,1063,5469,622,56,75
lak203d.map,58,1848,5802,7739,145,1990,1594
lak203d.map,59,2169,6298,7974,821,20,1589
lak203d.map,60,6729,4430,836,128,1377,949
lak203d.map,61,4585,4451,6842,29,170,309
lak203d.map,62,6343,6407,2054,308,338,60
lak203d.map,63,2312,2425,2958,3,32,32
lak203d.map,64,4697,4843,9303,81,258,102
lak203d.map,65,4603,5500,7526,10,29,36
lak203d.map,66,4662,2748,2846,87,113,97
lak203d.map,67,3864,1731,294,402,13,378
lak203d.map,68,7064,2519,506,1458,18,873
lak203d.map,69,2744,4743,5058,506,25,870
lak203d.map,70,6179,2051,4442,1695,4,4
lak203d.map,71,6619,4398,5093,49,223,149
lak203d.map,72,6840,6955,1417,5,204,684
lak203d.map,73,8857,5439,2188,652,882,649
lak203d.map,74,6184,6744,4899,6,71,71
lak203d.map,75,4555,4662,2276,7,202,99
lak203d.map,76,2618,5092,1195,536,18,18
lak203d.map,77,5305,1161,7065,1549,44,203
lak203d.map,78,4448,5242,853,18,69,391
lak203d.map,79,4260,4156,733,10,907,1318
lak203d.map,80,2952,2309,4688,36,253,479
lak203d.map,81,1288,5146,8986,189,942,1235
lak203d.map,82,6394,3074,4457,1579,40,23
lak203d.map,83,7394,5395,726,69,1436,1116
lak203d.map,84,9091,5166,1749,41,835,513
lak203d.map,85,7185,5366,397,379,847,987
lak203d.map,86,824,4965,4329,957,2,4
lak203d.map,87,8987,2748,5575,1111,22,155
lak203d.map,88,4344,4523,622,99,70,528
lak203d.map,89,5441,4457,7851,85,814,486
lak203d.map,90,4801,1078,4508,144,179,99
lak203d.map,91,4544,5210,7752,13,233,82
lak203d.map,92,2616,4263,4448,1079,60,36
lak203d.map,93,280,2637,7733,27,2287,1675
lak203d.map,94,2984,2199,2171,9,30,28
lak203d.map,95,7730,278,508,1719,6,890
lak203d.map,96,600,5291,7961,974,1010,1610
lak203d.map,97,521,401,4599,15,1175,224
lak203d.map,98,4824,485,5022,1496,25,25
lak203d.map,99,5506,6188,5795,17,468,105
lak250d.map,0,20130,33252,4451,1048,0,1568
lak250d.map,1,19313,28697,3028,1048,0,1142
lak250d.map,2,10224,9870,6985,17,17,26
lak250d.map,3,5465,6778,17614,1568,0,1048
lak250d.map,4,28178,27839,10532,4,1551,1142
lak250d.map,5,27744,14542,4620,1560,0,1568
lak250d.map,6,30642,18619,10556,1560,0,1568
lak250d.map,7,4450,8702,17959,28,1540,1048
lak250d.map,8,30984,28274,16931,31,1529,1048
lak250d.map,9,2002,8519,29114,1142,0,1560
lak250d.map,10,2082,9772,20238,1568,0,1560
lak250d.map,11,16073,27485,20415,1048,0,1560
lak250d.map,12,5756,2247,17692,1142,0,1560
lak250d.map,13,10233,16073,19119,1568,0,1048
lak250d.map,14,1164,10365,32071,126,1016,1555
lak250d.map,15,19664,19159,18787,9,50,29
lak250d.map,16,33465,28179,17453,59,1496,1048
lak250d.map,17,27661,30149,2188,1555,0,1142
lak250d.map,18,8688,6780,2014,1568,0,1142
lak250d.map,19,1665,4569,8164,75,1067,1568
lak250d.map,20,11481,19478,20234,306,742,1560
lak250d.map,21,8017,9717,4614,11,23,23
lak250d.map,22,21425,18202,28871,27,1533,1555
lak250d.map,23,3873,10695,7855,63,1079,1568
lak250d.map,24,7849,1406,9327,56,1512,1142
lak250d.map,25,5936,19310,26122,1142,0,1555
lak250d.map,26,3106,9047,19157,198,1370,1048
lak250d.map,27,30403,26756,26894,1555,0,1560
lak250d.map,28,19837,30550,10533,1048,0,1142
lak250d.map,29,2598,18949,16246,1568,0,1048
lak250d.map,30,29133,30654,33119,19,1541,1555
lak250d.map,31,8872,13856,27568,1568,0,1560
lak250d.map,32,9704,20244,26985,1568,0,1555
lak250d.map,33,738,1173,13687,1568,0,1048
lak250d.map,34,30968,30381,20335,1560,0,1048
lak250d.map,35,5290,5302,13523,13,1555,1048
lak250d.map,36,10233,18779,28523,1568,0,1555
lak250d.map,37,1497,28187,29067,1142,0,1555
lak250d.map,38,3390,19486,30645,1142,0,1560
lak250d.map,39,32237,8851,1741,1555,0,1568
lak250d.map,40,18973,18813,31767,12,1036,1555
lak250d.map,41,31730,7461,3875,1555,0,1142
lak250d.map,42,20498,32578,3951,1048,0,1568
lak250d.map,43,28610,29428,20163,38,1522,1048
lak250d.map,44,16248,28108,23300,1048,0,1560
lak250d.map,45,7329,7822,29445,21,1547,1560
lak250d.map,46,27489,28258,1852,1555,0,1142
lak250d.map,47,29376,19820,26883,1555,0,1560
lak250d.map,48,4236,1070,18373,1142,0,1560
lak250d.map,49,29288,30718,6307,1560,0,1568
lak250d.map,50,29040,28518,28942,16,1539,1560
lak250d.map,51,31552,8651,4940,1555,0,1568
lak250d.map,52,18641,27763,29117,1048,0,1560
lak250d.map,53,7976,137,29058,78,1064,1555
lak250d.map,54,30416,32442,29305,27,1528,1560
lak250d.map,55,10073,8003,10015,44,1524,1142
lak250d.map,56,3217,10458,32405,1142,0,1555
lak250d.map,57,7297,1582,28935,1142,0,1560
lak250d.map,58,18367,6135,20493,1560,0,1048
lak250d.map,59,28872,5087,1001,1555,0,1142
lak250d.map,60,27874,25517,8173,1555,0,1568
lak250d.map,61,9504,29207,1742,1142,0,1568
lak250d.map,62,8184,8006,10067,10,25,24
lak250d.map,63,17930,8364,5925,1048,0,1142
lak250d.map,64,2185,8828,26241,73,1069,1560
lak250d.map,65,18984,10044,7503,1048,0,1568
lak250d.map,66,27599,29695,8316,1560,0,1142
lak250d.map,67,7288,3367,5465,35,1107,1568
lak250d.map,68,7823,10231,27388,43,1525,1560
lak250d.map,69,29440,10724,4608,1560,0,1568
lak250d.map,70,27905,7633,5245,1560,0,1142
lak250d.map,71,18637,26406,32791,1048,0,1555
lak250d.map,72,21938,6323,28382,1560,0,1555
lak250d.map,73,10571,7662,18268,37,1531,1048
lak250d.map,74,27731,10115,1404,1560,0,1568
lak250d.map,75,31225,18979,27221,1555,0,1560
lak250d.map,76,8145,28781,25345,1142,0,1560
lak250d.map,77,19393,27903,27933,77,537,491
lak250d.map,78,17625,27602,28070,1048,0,1560
lak250d.map,79,497,9941,29643,1142,0,1560
lak250d.map,80,6652,8476,30647,1568,0,1560
lak250d.map,81,8354,20919,28842,1568,0,1555
lak250d.map,82,30234,25178,2357,1555,0,1142
lak250d.map,83,6817,28343,29236,1568,0,1555
lak250d.map,84,10626,9851,6100,1048,0,1142
lak250d.map,85,9554,7124,31565,1568,0,1555
lak250d.map,86,31404,31765,662,280,1275,1142
lak250d.map,87,20169,25345,4916,1048,0,1142
lak250d.map,88,5296,31727,29710,1568,0,1555
lak250d.map,89,9395,10021,1515,1568,0,1142
lak250d.map,90,12841,7498,33460,1048,0,1555
lak250d.map,91,33085,28238,2006,1555,0,1142
lak250d.map,92,28943,26886,8855,34,1526,1568
lak250d.map,93,28408,29439,30988,18,29,37
lak250d.map,94,28441,14885,4572,1560,0,1142
lak250d.map,95,24491,20166,27532,1560,0,1555
lak250d.map,96,5787,17622,26919,1568,0,1560
lak250d.map,97,20242,29612,647,99,1461,1142
lak250d.map,98,29352,30980,8699,1555,0,1568
lak250d.map,99,31740,18639,10966,1555,0,1048
lak300d.map,0,11011,8293,21685,168,97,705
lak300d.map,1,4864,4875,16465,12,3145,1562
lak300d.map,2,12050,26119,22021,83,186,401
lak300d.map,3,16456,20335,21030,357,3256,1740
lak300d.map,4,11273,21453,24243,138,379,113
lak300d.map,5,17858,18462,21170,75,59,114
lak300d.map,6,18208,27795,22891,48,1803,232
lak300d.map,7,23977,17674,20987,106,194,194
lak300d.map,8,23889,13107,9906,453,22,92
lak300d.map,9,22310,24830,25077,151,21,119
lak300d.map,10,9642,5130,11746,28,32,32
lak300d.map,11,23969,26453,2740,100,225,996
lak300d.map,12,21425,19469,9394,102,38,136
lak300d.map,13,23800,20035,21612,56,60,60
lak300d.map,14,15714,19348,13283,2352,1850,1177
lak300d.map,15,27791,21116,17519,51,398,116
lak300d.map,16,21761,17783,24188,30,42,42
lak300d.map,17,24352,17946,22090,65,561,582
lak300d.map,18,26109,24325,21671,86,17,111
lak300d.map,19,19264,12275,23370,104,131,378
lak300d.map,20,24561,18444,24623,25,465,125
lak300d.map,21,24028,25405,24430,53,341,259
lak300d.map,22,21969,24814,22404,93,16,18
lak300d.map,23,25058,12579,25948,71,822,149
lak300d.map,24,16993,12049,4849,1007,230,3674
lak300d.map,25,23124,20878,9653,127,114,258
lak300d.map,26,24834,23727,12028,48,44,82
lak300d.map,27,19800,21934,18966,15,39,39
lak300d.map,28,9346,21183,23076,223,39,150
lak300d.map,29,19752,16026,26426,17,49,49
lak300d.map,30,16192,23097,20065,38,418,505
lak300d.map,31,14712,9901,26982,42,82,96
lak300d.map,32,26755,16598,22678,147,84,84
lak300d.map,33,12600,22131,25328,82,48,48
lak300d.map,34,19905,20156,24269,17,160,449
lak300d.map,35,20906,26010,2435,70,411,231
lak300d.map,36,21074,22188,4877,55,61,90
lak300d.map,37,6897,11430,22123,29,260,3833
lak300d.map,38,8821,19071,19893,3712,24,149
lak300d.map,39,23083,19835,26997,156,91,91
lak300d.map,40,25378,11805,10995,340,14,55
lak300d.map,41,20378,18203,16854,101,25,47
lak300d.map,42,21647,10463,12014,56,56,56
lak300d.map,43,27260,22925,9405,96,51,129
lak300d.map,44,23384,24946,19886,41,19,53
lak300d.map,45,8577,13115,17795,34,3108,1262
lak300d.map,46,23340,23022,10462,54,148,202
lak300d.map,47,18491,23309,10886,70,303,1069
lak300d.map,48,19259,24579,20686,21,97,229
lak300d.map,49,24536,2746,21785,117,472,178
lak300d.map,50,25112,18500,21714,182,225,63
lak300d.map,51,25858,19804,21451,88,115,115
lak300d.map,52,11799,4036,7703,135,2460,1911
lak300d.map,53,1897,13882,20435,61,4575,638
lak300d.map,54,13011,17796,19301,22,825,223
lak300d.map,55,12476,10349,20846,10,174,985
lak300d.map,56,25097,24555,23525,13,28,28
lak300d.map,57,15456,12266,25612,15,86,86
lak300d.map,58,19475,18670,18327,11,1212,571
lak300d.map,59,18426,20799,11422,31,2310,1270
lak300d.map,60,20858,16319,25469,35,106,106
lak300d.map,61,24272,18946,20341,27,59,59
lak300d.map,62,25633,9130,24391,74,535,98
lak300d.map,63,9082,11773,4351,42,47,75
lak300d.map,64,12048,22234,22574,137,76,424
lak300d.map,65,23490,24258,27823,34,93,206
lak300d.map,66,23720,15226,14071,51,2249,218
lak300d.map,67,17328,4827,9911,49,31,31
lak300d.map,68,20712,12332,12543,578,59,59
lak300d.map,69,14162,10955,22655,28,51,51
lak300d.map,70,14864,23878,5143,65,1480,2539
lak300d.map,71,23656,17906,9371,725,56,153
lak300d.map,72,24241,20026,16211,58,1787,223
lak300d.map,73,20305,12860,4841,32,66,66
lak300d.map,74,8232,13670,14148,2467,53,4169
lak300d.map,75,2739,12837,11956,49,3621,1962
lak300d.map,76,23099,9347,4564,562,18,73
lak300d.map,77,8502,6982,18986,1960,37,718
lak300d.map,78,26147,18159,15670,39,1255,182
lak300d.map,79,15793,23239,19398,31,817,875
lak300d.map,80,9910,14862,11950,3518,556,1572
lak300d.map,81,24531,25804,20950,425,153,153
lak300d.map,82,11156,14876,4565,19,1973,5309
lak300d.map,83,23793,22926,12221,73,541,173
lak300d.map,84,17688,24028,12765,69,402,1323
lak300d.map,85,13384,14434,17866,19,40,43
lak300d.map,86,15444,14174,17133,66,99,99
lak300d.map,87,8072,20326,27825,109,210,170
lak300d.map,88,20384,20566,20548,86,22,116
lak300d.map,89,21865,18420,17325,27,22,22
lak300d.map,90,13120,2707,27806,190,192,127
lak300d.map,91,21633,24452,13810,170,142,187
lak300d.map,92,25088,18924,22841,70,147,147
lak300d.map,93,22434,23997,23445,40,20,24
lak300d.map,94,23905,5413,11501,642,37,37
lak300d.map,95,4303,10677,25997,35,274,404
lak300d.map,96,15457,22133,20156,52,2010,352
lak300d.map,97,27528,26403,22628,111,145,127
lak300d.map,98,19017,16783,5622,152,42,157
lak300d.map,99,20266,18661,4875,16,89,89
lak302d.map,0,35269,38189,18826,2216,4225,11037
lak302d.map,1,35761,19590,16041,2128,5929,7811
lak302d.map,2,28849,22966,21444,95,15,119
lak302d.map,3,24665,41742,52814,914,3933,3334
lak302d.map,4,11774,31318,35955,245,4757,5269
lak302d.map,5,38617,23917,8514,1250,842,4227
lak302d.map,6,40773,22855,16653,10401,37,474
lak302d.map,7,2195,11374,47301,60,5765,4814
lak302d.map,8,25409,30963,29397,1136,7752,3792
lak302d.map,9,9355,23676,17301,80,1595,658
lak302d.map,10,11225,42123,41925,8145,497,2429
lak302d.map,11,15274,16831,31326,3560,1591,3440
lak302d.map,12,28624,39529,35558,76,3672,7463
lak302d.map,13,45819,32077,24620,306,1088,461
lak302d.map,14,32649,27114,47314,34,456,782
lak302d.map,15,11811,17788,45259,2209,184,184
lak302d.map,16,29608,18259,17501,2072,6,536
lak302d.map,17,40936,29610,47732,402,239,526
lak302d.map,18,3353,15766,12786,68,185,909
lak302d.map,19,49769,36201,18326,635,1534,1123
lak302d.map,20,36854,21079,670,4033,172,280
lak302d.map,21,29959,20300,20855,2980,91,5181
lak302d.map,22,49969,19931,24298,4890,3,1219
lak302d.map,23,32117,17021,16350,1997,532,3567
lak302d.map,24,21096,27476,10468,5792,0,0
lak302d.map,25,20904,2767,42487,1026,3322,4757
lak302d.map,26,11995,23204,45455,1835,618,2563
lak302d.map,27,45992,41816,29200,83,791,1148
lak302d.map,28,19313,9463,24060,886,3506,4039
lak302d.map,29,37859,20460,31885,2480,3084,4718
lak302d.map,30,24865,39402,42461,878,31,1628
lak302d.map,31,42520,35948,28276,342,285,236
lak302d.map,32,44120,29409,50923,148,121,311
lak302d.map,33,20838,20398,40974,5575,271,3683
lak302d.map,34,22536,17979,52455,4736,530,600
lak302d.map,35,24442,23492,22454,11,4269,2252
lak302d.map,36,34969,37935,19199,1561,385,1753
lak302d.map,37,13178,11015,46766,74,1207,228
lak302d.map,38,22248,23915,16093,850,807,1087
lak302d.map,39,35633,35818,36533,8,918,1702
lak302d.map,40,28464,35954,9891,114,600,722
lak302d.map,41,40289,20207,3540,154,741,2596
lak302d.map,42,22970,34807,38195,1416,6480,7405
lak302d.map,43,11623,15757,39799,265,9185,4641
lak302d.map,44,20680,23010,17882,2517,6,162
lak302d.map,45,42208,41747,37872,1219,390,2079
lak302d.map,46,45968,24247,18505,707,1466,1834
lak302d.map,47,21888,27478,10843,4391,0,0
lak302d.map,48,52632,18788,17229,5016,1324,977
lak302d.map,49,19785,19589,8890,156,47,206
lak302d.map,50,29592,40674,16256,63,4828,4730
lak302d.map,51,37176,25060,25817,3310,20,1840
lak302d.map,52,3160,20649,42781,481,800,555
lak302d.map,53,5075,22852,18143,562,403,1363
lak302d.map,54,8315,22659,12213,418,155,306
lak302d.map,55,24872,15956,22725,338,4217,4030
lak302d.map,56,19344,34763,52071,550,3679,4402
lak302d.map,57,15592,19561,5263,70,65,398
lak302d.map,58,39386,16450,35323,2482,3018,4607
lak302d.map,59,35713,14700,34211,114,3074,4666
lak302d.map,60,35338,19743,16605,185,6552,3531
lak302d.map,61,9659,18486,51492,3422,2727,4314
lak302d.map,62,20305,9845,48260,227,3969,4935
lak302d.map,63,11066,19751,48439,248,1814,1910
lak302d.map,64,31049,21258,36103,3554,13,747
lak302d.map,65,33418,29964,1445,220,2721,331
lak302d.map,66,50354,34751,18581,1384,3709,4132
lak302d.map,67,38453,24830,8118,423,5022,5318
lak302d.map,68,25776,39086,34612,3320,909,5619
lak302d.map,69,14120,47156,42109,983,5682,2768
lak302d.map,70,32656,22258,1996,5392,55,167
lak302d.map,71,20488,35001,24061,1912,2345,2686
lak302d.map,72,20080,20663,10831,14,788,1304
lak302d.map,73,39081,46582,16914,493,4685,9804
lak302d.map,74,32649,46561,39194,444,4508,4906
lak302d.map,75,17378,22263,38446,3773,3572,5139
lak302d.map,76,19555,11598,42196,944,4045,7117
lak302d.map,77,31049,34948,26162,1722,47,4689
lak302d.map,78,22345,29023,21419,43,2677,4342
lak302d.map,79,24065,20885,22387,2724,183,2124
lak302d.map,80,11992,10792,17051,61,1780,1747
lak302d.map,81,20418,16223,9298,45,680,719
lak302d.map,82,14048,23230,20273,87,833,686
lak302d.map,83,39184,11783,1244,3491,348,1102
lak302d.map,84,4306,15846,25246,190,615,408
lak302d.map,85,38608,42494,28267,389,5471,4967
lak302d.map,86,18442,18037,9844,26,43,69
lak302d.map,87,19579,9860,28653,75,503,177
lak302d.map,88,24107,31349,19267,1776,4026,2576
lak302d.map,89,40555,49388,9348,898,2798,8526
lak302d.map,90,50528,49398,45578,23,21,27
lak302d.map,91,47906,48303,36412,18,340,277
lak302d.map,92,41554,49774,16902,148,4534,5340
lak302d.map,93,41144,52438,25639,754,1577,1030
lak302d.map,94,41929,22524,17369,2797,27,2757
lak302d.map,95,26402,20909,44499,405,4843,7571
lak302d.map,96,43899,27091,35639,591,150,1432
lak302d.map,97,34028,19717,52263,2050,219,613
lak302d.map,98,29046,18597,2398,179,236,2019
lak302d.map,99,33037,37598,40759,102,2022,2727
lak303d.map,0,20865,28947,6410,1104,8384,6947
lak303d.map,1,24691,21806,28751,522,67,131
lak303d.map,2,7528,2005,16895,46,11216,9242
lak303d.map,3,17425,15514,10083,12,7949,7545
lak303d.map,4,8649,12668,14491,30,6197,8520
lak303d.map,5,17328,19006,20835,11414,0,0
lak303d.map,6,2576,13557,22894,1021,155,148
lak303d.map,7,14505,17909,33707,53,282,228
lak303d.map,8,25530,25918,10254,9,535,612
lak303d.map,9,6592,7208,19626,703,61,58
lak303d.map,10,20235,7990,10636,827,35,754
lak303d.map,11,10328,7970,24995,7511,162,2843
lak303d.map,12,5120,10518,16469,8166,276,3270
lak303d.map,13,23329,17028,7943,410,7898,4734
lak303d.map,14,33288,9817,11398,7778,0,0
lak303d.map,15,20225,29140,16621,133,7127,5531
lak303d.map,16,16858,4292,2765,9215,8,1727
lak303d.map,17,12488,9461,15319,9367,0,0
lak303d.map,18,20866,20734,26671,1479,640,2711
lak303d.map,19,25147,24004,13006,10,4568,5043
lak303d.map,20,8571,10934,18757,7948,0,0
lak303d.map,21,33904,8523,7480,2545,2883,4393
lak303d.map,22,17331,12556,31590,26,185,1712
lak303d.map,23,17336,27470,35251,276,934,177
lak303d.map,24,8065,4815,8092,21,10242,8407
lak303d.map,25,6146,25262,21531,2775,3361,7667
lak303d.map,26,12554,9604,27861,8358,0,0
lak303d.map,27,7736,29905,26880,1870,363,495
lak303d.map,28,28379,8708,21580,1452,376,74
lak303d.map,29,31432,28171,23437,32,84,63
lak303d.map,30,9607,21295,14486,106,6116,8726
lak303d.map,31,19694,21806,24031,23,2636,3622
lak303d.map,32,7144,10328,28561,8101,0,0
lak303d.map,33,3910,4926,18567,1265,5811,9125
lak303d.map,34,32555,26867,12362,88,1681,424
lak303d.map,35,13314,14485,33107,187,363,2772
lak303d.map,36,17910,32558,12244,165,7878,6013
lak303d.map,37,2000,16710,17865,11236,158,1369
lak303d.map,38,21722,16902,30659,11269,0,0
lak303d.map,39,28418,4351,19507,2084,1907,2225
lak303d.map,40,25472,20787,20238,397,28,1612
lak303d.map,41,13776,15134,28553,29,3414,2335
lak303d.map,42,17784,16271,17107,53,1294,1367
lak303d.map,43,13064,16902,17016,39,263,760
lak303d.map,44,10064,19763,23524,11420,0,0
lak303d.map,45,8304,10828,21615,57,6190,9117
lak303d.map,46,5066,23650,35988,242,1955,3622
lak303d.map,47,12352,8185,29913,126,566,970
lak303d.map,48,12656,31215,35208,3568,766,1749
lak303d.map,49,27218,11215,7043,829,1363,934
lak303d.map,50,7505,9962,30645,40,4221,3070
lak303d.map,51,32908,26838,25559,119,198,66
lak303d.map,52,33696,19627,12409,228,204,169
lak303d.map,53,19003,34663,23693,3801,14,605
lak303d.map,54,29104,26431,22291,16,1057,107
lak303d.map,55,30437,26575,6405,476,3320,2003
lak303d.map,56,20955,19629,30708,19,359,183
lak303d.map,57,2961,9385,16637,9582,0,0
lak303d.map,58,17164,25717,28910,405,80,4068
lak303d.map,59,23102,32930,9198,159,9563,5915
lak303d.map,60,20833,35054,36586,1497,13,2400
lak303d.map,61,33296,15698,4867,2092,3459,1993
lak303d.map,62,6140,26387,36372,1824,2400,3209
lak303d.map,63,13193,18671,34086,6098,89,2004
lak303d.map,64,34458,18955,10941,2631,434,3255
lak303d.map,65,21746,20622,27534,29,2311,1724
lak303d.map,66,34438,14019,15691,4629,111,718
lak303d.map,67,7712,4487,857,41,19,49
lak303d.map,68,5962,21811,18062,493,235,178
lak303d.map,69,1424,4298,24768,25,1850,787
lak303d.map,70,17858,18429,15998,6,6165,11385
lak303d.map,71,16328,17548,16044,9801,0,0
lak303d.map,72,30337,28917,8061,745,7702,5634
lak303d.map,73,8546,9877,19911,19,7573,7678
lak303d.map,74,16969,13357,16318,38,11117,10000
lak303d.map,75,14137,19517,36563,716,2511,3498
lak303d.map,76,9304,9095,7495,80,8135,7440
lak303d.map,77,11282,19692,23133,1093,117,957
lak303d.map,78,15417,14756,27594,7781,0,0
lak303d.map,79,30240,30827,22580,18,1598,1430
lak303d.map,80,8738,24615,28629,890,1159,1853
lak303d.map,81,5298,25197,27795,1496,782,1629
lak303d.map,82,13233,13919,35233,6248,95,2490
lak303d.map,83,15761,23740,6159,3943,2,2
lak303d.map,84,28152,28158,16235,7,2278,2121
lak303d.map,85,11833,10823,24052,354,782,868
lak303d.map,86,14704,16577,8950,48,385,57
lak303d.map,87,19393,28212,13572,8506,0,0
lak303d.map,88,23905,20483,29671,35,871,813
lak303d.map,89,11792,20669,34451,6942,20,691
lak303d.map,90,19641,22111,23447,27,9,70
lak303d.map,91,22713,13418,8810,7652,2689,3442
lak303d.map,92,34645,23358,23847,87,483,109
lak303d.map,93,25627,20710,16133,4359,7,1122
lak303d.map,94,7947,10475,23852,304,204,182
lak303d.map,95,24273,17614,9611,62,62,563
lak303d.map,96,30529,34082,20285,795,3207,1853
lak303d.map,97,29936,31575,13213,689,4168,5127
lak303d.map,98,24203,31611,32724,145,40,149
lak303d.map,99,8116,33511,32533,2027,23,4756
lak304d.map,0,23825,8931,20822,383,1495,1749
lak304d.map,1,17476,13703,34646,438,3336,2017
lak304d.map,2,34704,23661,22987,1653,2797,6160
lak304d.map,3,22985,26399,7962,474,3212,408
lak304d.map,4,34840,24385,10271,194,1787,2702
lak304d.map,5,24864,8438,13925,2139,621,4616
lak304d.map,6,15490,23659,33359,4147,2335,1946
lak304d.map,7,29323,17991,12972,188,148,1253
lak304d.map,8,5313,11591,27526,253,3923,1231
lak304d.map,9,23787,24143,22749,280,2274,2680
lak304d.map,10,35409,33125,25091,21,481,280
lak304d.map,11,26244,20335,15140,1016,132,412
lak304d.map,12,24996,29132,34260,450,58,2615
lak304d.map,13,32954,16346,5237,1964,7364,9051
lak304d.map,14,21224,19494,32345,192,1762,926
lak304d.map,15,6186,10236,21796,66,3780,3032
lak304d.map,16,13592,30815,11620,2680,2978,4469
lak304d.map,17,21403,21405,6716,3,2532,3667
lak304d.map,18,31090,16189,32927,784,1171,1546
lak304d.map,19,15904,10189,18073,46,455,1978
lak304d.map,20,78,15366,4932,3141,1609,6618
lak304d.map,21,4480,7541,14294,145,3032,7583
lak304d.map,22,32576,17433,8809,2771,2919,3688
lak304d.map,23,32001,29818,27149,2596,433,940
lak304d.map,24,15061,12013,9840,25,8970,4637
lak304d.map,25,26203,14903,17677,2800,77,1459
lak304d.map,26,11059,28411,23397,1548,130,598
lak304d.map,27,22113,32403,10867,502,108,92
lak304d.map,28,14699,9885,13660,112,1691,1055
lak304d.map,29,467,2551,19540,43,1742,1218
lak304d.map,30,23272,29162,27431,576,11,280
lak304d.map,31,20674,14359,7582,64,4848,431
lak304d.map,32,5974,13414,24427,669,5294,9634
lak304d.map,33,5585,15861,27612,117,1923,3463
